geneA,geneB,weight
CD22,MS4A1,0.9913929589768354
REG1B,ZC3H12A,0.8524501225746367
CD69,FCGR2A,0.8901769996949142
IL2RB,ITK,0.9403951176825858
CNR1,CNR2,-0.989350562755247
RPL39,RPS10,-0.7200734433346152
CD52,IL2RA,0.8429981910395332
CD4,CD40,-0.9687571592263331
CXCL1,CXCL11,0.9328128506205053
CCL2,ITGAX,0.8943817003735967
ABCB1,CYP3A4,0.7197935596703283
MYL9,TAGLN2,0.9688876086950547
UBA1,USP5,0.8870970359468361
CIDEC,CREB3L3,0.9840655496834141
KHK,MLXIPL,0.9367891558035718
FCER2,ITGAX,-0.9496837670147749
CXCL10,IFI44,0.9539487591025065
CDH1,RPS10,-0.88621061603097
ITGAL,ITGAX,0.8404272133230399
PKM,RPS4X,0.8128414089071706
FGF7,MMP9,-0.7081968053129177
SLC15A1,SLC2A2,0.8682734180692282
CCL2,RBP4,-0.7650464774041884
CD36,ITGAX,-0.7232166315876538
CD53,MNDA,0.8300534865547545
BGN,LOXL1,0.7629859160120358
HLA-F,LILRB1,-0.9176208989700964
CCL19,LTB,0.9585918471687581
CYP2B6,MGST1,-0.7317492219729231
CDK8,SREBF1,0.752155705861576
BTK,TLR6,0.7089664413685592
CXCL11,GBP5,0.9436285740259192
BACH2,TCF7,0.9212239174766181
B3GNT5,B4GALT4,0.7152643227120052
CCR7,CD40,0.9247203637908771
CTLA4,CXCL13,-0.8869570637250185
CCR7,MS4A1,0.7676166012560889
IL33,TNF,0.7231661843139681
ACE,PCSK9,0.9769635800303518
MMP9,NFATC1,-0.8040880204718218
RPS10,RPS4X,0.8296744404415143
SOCS1,SOCS3,0.9343371643677104
CCL20,TGFB1,-0.8621400649790115
CXCL1,CXCL6,-0.8176142750994453
ABCG2,SLC22A4,0.8906596236591412
CD36,GP1BA,-0.8696607742995391
CD40LG,LTA,0.7491347239949612
HCST,SIGLEC15,0.8101643176816511
SST,TAC1,0.7203316566710627
MEP1B,XPNPEP2,0.9819882995388928
HMOX1,NOX1,0.8248317529799627
APOA4,APOB,0.7077607550656174
C3,FCGR3B,0.778587924411258
WAS,WASHC1,-0.7789901773631563
CXCL10,FCGR2A,0.9599131777763039
CD40LG,CD69,0.9480392218087571
FCGR1A,PIGR,0.867910854806144
ITK,TXK,0.9051066381585443
AK4,PKLR,0.9593875485304375
MT1G,MT2A,0.9724501956271526
LCN2,MUC1,0.9188389943943572
CYP2C18,UGT2B15,-0.7459970112473344
MMP7,SERPINE1,0.8332430606937374
CARD11,CTLA4,0.9031891028011679
FABP1,HMGCS2,0.9555659471256133
CD38,FCGR1A,0.8154466587930733
CR2,SELL,0.8083677133684113
CRTC2,KAT2B,0.9509124040717815
CD52,PTPRC,0.9750304824088931
CD79B,MS4A1,0.9796565182074628
APOA4,CREB3L3,0.9849508265947464
C3,MMP9,-0.958267667242148
CD28,CD9,0.7215421575105372
CCL2,CCR7,0.8232789056761358
CCL19,CD40LG,0.9245104114539934
MMP9,TGFB1,0.7334752143142104
CCL11,CD4,0.7039399240784762
MEP1A,SI,0.9734287635865074
DEFA5,REG1A,0.8752750344327697
CXCL9,IL15,0.9134773005492304
TAC1,VIP,-0.972240654538592
GCG,TAC1,0.9601094415346075
ALDH18A1,FADS6,-0.7023934868268075
CCL2,HMOX1,-0.8177083281739983
FOS,IER2,-0.9127011562966839
CD28,LCN2,0.797143966591809
CCL2,TREM1,-0.9157982461983184
PAX5,PTPRC,0.9322971418555515
CCL19,TNF,0.8062485179207294
BTLA,CD274,0.895329867321493
CCL19,ITGB2,0.8212859253028973
FOS,TSC22D3,0.8963212664957817
PAX5,TCF7,0.929145367494523
LPCAT1,PLA2G7,0.8005671308392954
FOS,JUND,-0.9528832984976375
CCL15,CCL20,-0.9294051961014589
SELL,TNFRSF9,0.8512297330171991
PIM1,PIM2,0.7092748414672544
AIM2,NLRC5,0.9037983856855342
CDK8,MED24,-0.8729907393171075
CD7,GZMB,-0.9231115410210006
PLEK,RGS16,0.8205840599594592
ACKR3,CXCL5,0.8939246228997527
CASP8,IL1B,-0.746161299778894
IL15RA,IL21R,0.8092161101618135
CHCHD3,MTX2,0.7879688461745084
CD28,IL2RA,0.7454054051760799
USP2,USP5,0.9460001799573877
CCL20,CXCL5,0.8723432169757199
CD53,UPK3A,-0.7572653806059454
FCGR2B,FCRL2,0.7912275328458499
CD27,CD28,-0.8756909997561871
CD19,SELL,0.715670914833791
APOC1,SAA1,-0.9227854919292015
APOE,C3,-0.890495476636668
CD38,PTPRC,0.8441871176828611
CD5,IRF4,0.8458708282836852
CTLA4,GZMB,0.8456360411443863
CD4,MADCAM1,-0.9962902745639602
MUC2,REG4,0.9807590525588677
PREX1,S1PR1,0.8163555121449091
GUCY1B1,PRKG2,0.9165409901234659
CD4,CXCR4,-0.9769433986518374
CFI,MASP1,0.8145695349334129
MT1E,MT2A,0.9356302166240645
CASP5,NLRP1,0.8229161115553805
FGF7,TNFSF12,0.8688246756766799
HCST,TYROBP,0.9446077629120281
SFRP1,TNFSF11,-0.8888814583814725
CXCL13,VCAM1,-0.8758712256753477
APOA1,APOC3,0.9872882672550796
CD36,PCSK9,0.9678101246295421
CXCL1,CXCL5,0.9556107548193619
ACKR3,CXCL2,0.9503717078348405
DEFA5,MMP7,0.7881190870238015
CP,LTF,0.7214745975733259
CCL4,IL15,-0.793921552118966
EAF2,POLR2E,-0.9380172549377334
CCL19,CXCL2,0.8312122493242186
PKM,TKT,0.9058773084020783
TMSB4Y,ZFY,0.9621556018233941
CD36,UCP2,0.7544512618340028
CXCL8,LCN2,-0.9229862725221206
CSF2RB,IL23A,0.8056172688833988
CCR7,CXCR4,0.9536458549026556
AMN,CUBN,0.9388127924459322
ALDOB,APOC3,0.9557796864254549
CCL11,VCAM1,-0.7575457070814546
CTLA4,VCAM1,0.9790479323318902
C3,CP,0.885391571287011
PLA2G2A,PNPLA6,-0.89458294608687
CNN2,FSCN1,0.7976558309765285
LIN54,MYC,0.8495020406458972
GSTA1,GSTP1,0.8232135446177328
DHDH,DHRS9,0.7990231139401914
CCL23,CCR7,0.958263980303484
SNRPG,SRSF1,0.968457543818724
FOS,ZFP36,0.9192496743179006
ALDOB,HKDC1,-0.9590908332335019
FOS,TGFB1,-0.9015416415112893
LEF1,NOG,0.9511435868486167
CDHR1,TM4SF5,0.8211841308495693
BTK,P2RY10,0.7548711537857505
CCN1,FOS,0.9609723507418718
CLCA4,MS4A12,0.901403877151392
SCNN1B,SGK1,-0.8955752290146015
CD7,MT2A,0.9797975996038581
ACE,APOE,0.9950281891151056
CD24,FCGR3B,0.8731478661989994
LCN2,TGFB1,-0.9333589310164767
CD38,NAALADL1,-0.7826912035443839
DEFA5,MUC2,-0.8710619960664763
MRPL32,MRPL39,0.9474918328758198
CD40,TNFRSF13C,0.9513491284796989
CD48,SLAMF6,-0.9718287151583137
CH25H,HSD3B1,-0.9093229711875723
CYBA,NOX1,0.7073616765552533
CCL4,CXCL2,-0.9086441896588422
APOA4,SAA2,-0.9618795318419227
CCL13,CXCL5,-0.8880930905665217
APOA1,GPT,0.8437970849736919
CD36,FABP1,0.8946554818317256
CYP2B6,GSTA1,0.9622062131134206
CD69,GPR183,0.9424513877063201
PIK3CD,TXK,0.9081848706550427
CXCL8,PTGFR,-0.7808270846109221
APOA1,CP,-0.8515751429777526
GUCA2B,MS4A12,-0.8217352401982229
BTLA,CD27,-0.7755240001366768
KDM5D,TMSB4Y,0.9507173139453516
DUSP1,FOS,0.9623594943376285
IL4I1,TDO2,0.8280325857267224
ATF3,CCL2,0.8082547609618539
HLA-C,LILRB1,-0.8168705822144693
CCL22,CCR7,0.8631368257852715
MRPL13,RPS10,-0.7008674079859151
ACSL6,CD36,-0.7132392744848365
GNAI1,GPR183,0.7127547867949184
HLA-C,HLA-F,0.9641605452704664
CR2,FCRL4,0.8346250501330248
CDK5R1,NTRK2,-0.7411967385604192
LEF1,MYC,0.8478859175398307
COL6A2,PCOLCE,-0.7347173385976105
CCL13,CXCL2,-0.9583421177989544
CASP8,TNFRSF21,-0.9422338994641037
CIDEC,DGAT2,0.9233138299957916
FCGR2A,FCGR3B,0.9411677943229735
ELOVL1,FADS2,-0.7031485821638956
CD27,MME,0.8943431957443303
CD27,NAALADL1,0.7667972217695062
FGR,MNDA,0.733044776775119
HBA1,RPS4X,0.7700468319101172
ABCG8,APOA1,0.7431770240542335
CXCR4,TFF2,-0.8503038409783772
HBA2,HBB,0.7219233528896437
CD28,TIGIT,-0.7272469541924962
ABCC2,ABCG2,-0.9637568716456831
CCR7,CD4,-0.9838322174278726
CD22,CD5,0.73416796463496
CORO1A,SLA,0.9293087749879586
GIT1,SRC,-0.8016265834603051
CD38,MYC,0.7891302611809854
HSD3B1,UGT2B7,0.9244457554847142
IMP3,RPS10,0.768795943389775
CD4,CD5,-0.9827379010449657
GCG,GNG2,-0.8044415807859622
BATF,ICOS,0.9355982617190184
CD28,TGFB1,-0.9159753370258191
FCGR3B,GZMB,0.8357317076728549
CD38,TNF,0.7652595670409722
CXCL11,CXCL9,0.9781838379768683
APOA1,RBP2,0.8639995227389459
CD5,CD6,0.9805784231709905
EEF1A1,RPS4X,-0.7813396212461476
CXCL10,GBP1,0.9845017469960428
ABCC2,SLC51A,-0.8500355794353227
MS4A1,VPREB3,0.7004952537829331
CD4,TNFSF11,-0.970328183565826
BATF,PDCD1LG2,0.9624425636408317
JUND,SFN,0.9455594979808944
KHK,SLC2A2,0.8013203917753338
CD4,GZMB,-0.9536737378436414
MYC,RB1,0.869799686835248
CCL2,CCL22,0.764941129541376
CD7,ITGAL,-0.9328027594481998
CD4,LILRB2,-0.7724882097142449
CASP8,FOS,0.9335676643413783
CST7,GZMB,0.7529764681095863
MFGE8,MUC1,-0.7506583489308262
EIF1AY,TMSB4Y,0.8090579948213967
CXCL2,CXCL9,0.9177574375931378
CCR7,CD5,0.9758883609532535
VIP,VIPR1,0.979367990427108
CD28,IRF4,0.8275558990568008
AADAC,KYNU,-0.7227748851406259
IL21R,TNFRSF9,0.8238053466550647
CD36,FCGR1A,-0.8396385500232433
CXCL13,ICOS,-0.8768285671934817
GZMA,LY86,-0.7280294847920064
CD274,FCGR1A,0.9606235887930791
RPL26,RPS4X,0.7896994363761115
HK2,KHK,-0.9318526747257115
BTLA,LGALS9C,-0.8877871674064051
CYP2C18,RBP4,0.8864515491438268
GSTA2,MEP1A,0.9691868528888261
CD48,CD52,0.8083417121149847
CCR7,GZMB,0.7609150661383783
CR1,SELL,0.7975146970930875
CD69,CTLA4,0.9832057024125103
GBP1,IFI44,0.9671367407185668
CD274,CD28,0.9455502906342789
CD83,TNFSF13B,0.8276197445369914
CYP2C19,CYP2J2,-0.7427620690419605
TNFRSF13C,TNFSF12,0.848035004327983
CD40LG,CXCL10,0.9175953427882737
CYBA,DUOX2,-0.951272144271323
CD9,CDH1,0.7580342562542589
C1QC,LY86,0.7058537853404494
C3,MASP1,0.845582705145808
CD40,LTB,0.9440139845286152
CD27,IL2RB,-0.9014403664633772
CXCL10,VCAM1,0.9364848068703968
TAGLN2,TUBA4A,0.8914348580344684
ALDH1A2,UGT2A3,0.7089207812491789
MADCAM1,VCAM1,0.773679420874525
CD69,IL15RA,0.959919718770133
FABP1,LCN2,-0.9270446164486386
ANK1,TTN,0.8456247023401819
CD38,FCGR3B,0.836689367846228
ANK1,DTX3,0.8548267477666593
GCG,SST,0.7284943014543974
ACE,TGFB1,0.9974968461045395
CDH1,FN1,-0.7886315635065648
CXCL8,TGFB1,0.9120161340764764
CD28,IL15,0.9400658567452946
LCN2,SPP1,-0.7177307582505823
BAG3,HSPB8,0.97132996255808
CTLA4,PDCD1LG2,0.9544264597939823
CH25H,GPR183,0.9272862877239733
CHUK,HSPB1,-0.8564089912525329
MRPL13,RPS28,-0.7136261832293466
CD40,TGFB1,-0.8805866595333657
CXCR4,S1PR1,0.8625722379771288
WAS,ZYX,0.8572637317655963
CP,MT1E,-0.8368638561198767
ACKR3,CCL20,0.9210363326376844
CXCL5,CXCL6,-0.7174598763078237
MMP12,TGFB1,-0.8824969431631885
FGF7,TGFB1,-0.8089880852587833
CD19,FCMR,0.7748538583422616
HLA-DRB1,SLC26A3,0.8654779762958911
DHRS9,LRAT,0.8514246886474351
AGXT2,KYNU,-0.7881697548341652
ITGAL,PTPRC,0.9001070443728547
PTGS2,TNF,0.8382282622891998
APOE,CCL2,-0.746794790745008
SLC13A2,SLC26A3,0.8063199245749159
CYP2B6,GSTP1,0.7422935456681987
MT1F,MT2A,0.9078085662844527
CXCR2,IL15,0.91352538768834
FCGR1A,FPR1,0.7787949255021887
CXCL10,IL23A,0.9513369430993255
CCL2,CCL4,-0.7342910117041767
CASP8,LY96,-0.7292536108804102
GSTA1,GSTA2,0.9861410935294828
PWP2,RPS28,-0.9404732916713019
CYP2C18,UGT2B7,0.9275505135740815
CCL11,CXCR1,-0.7153418243810404
MNDA,S100A12,0.959171211322956
CCL4,CD274,-0.7676260047041843
CD69,PTGS2,0.8644171432815749
ABCC2,CYP2C19,0.7018708706875189
CD5,FCGR2B,0.7306677550998563
EXOC3L4,TNFAIP2,0.9262056033534511
CD53,SASH3,-0.7301004428231835
CXCR1,CXCR2,0.9776493100744604
ABCC2,GSTP1,-0.7820393435644772
CD27,FCGR3B,-0.7508355627833635
CXCL10,LGALS9C,-0.966957456781976
CD40,CD40LG,0.9523192151839741
ANPEP,CHAC1,0.9358609521891653
HMOX1,NOS2,-0.8395911588203211
IDO1,IL2RA,0.8113547403638067
CCL11,CD69,-0.7710896151457363
CD79B,TNFRSF13B,0.8052051926821114
CD4,SOCS1,-0.9514927972277291
HSPBP1,RPL26,0.9337531046476438
GZMB,TNF,0.7013315924576915
BTK,INPP5D,0.831649780098624
CXCL9,GBP1,0.9773374131084048
CD69,ITGAL,0.7590495151354653
GNAI1,NPY,-0.781646899796336
SELENOF,SELENOT,0.7032052274988757
DDIT4,SFN,-0.8718336481336859
CD3E,PTPN6,0.885106702104617
HSPB1,LRRK2,-0.8218689424549326
IL21R,IL23A,0.9385964060378394
CXCL8,IL15,-0.9751807168755452
CXCL9,HLA-DRB1,-0.9097752883517336
CCL2,MMP12,0.9594334276561597
POLR2E,SRSF1,-0.8870373171209985
BTLA,ICOS,0.9453354806776014
PKM,RPL26,0.9119540650023616
MME,MUC2,0.9468095855370886
CD22,FCRLA,0.9732881590843748
CD69,GZMA,0.8644319214344284
BGN,SDC3,0.7745643193284633
AK4,ENTPD8,0.9329972260714423
CD4,CXCL8,0.9146566743551338
CD40,IL15,0.9486916020350118
COL18A1,COL4A3,-0.798454402871205
BTLA,PDCD1LG2,0.9391982085837458
CD40,IL1B,-0.7780462186184567
PCDH11Y,UTY,0.872203322351642
AQP3,GK,0.9306641471054238
CCL15,CXCR1,-0.9323042768960342
CD69,ICOS,0.9408339904250332
NRAS,RASGRP2,0.806172425573864
CXCL6,CXCL9,-0.7732211724971827
NLRP1,NLRP2,0.823078560475786
LTB,TNFSF12,0.9124360222267806
ATP5MGL,NDUFA13,0.8670985555018442
CXCL10,PTGS2,0.9179053310132808
DGAT2,SOAT2,0.8318616289216904
CD28,FCGR2A,0.8372145756677444
LPCAT1,PLA2G2D,-0.8092811399371233
CD40LG,TNFSF12,0.9488148600699122
CCL2,TGFB1,-0.8528588450860121
CD28,CD6,0.9598921339502473
SGK1,TSC22D3,0.9194918173648307
DPP4,ENPEP,0.8082380656028618
CCL13,CCL20,-0.8936957672677431
FBP1,TKT,0.8549256799579422
MASP1,PLAU,0.7647009191078334
CCR7,CXCL8,-0.8116401814161919
ANPEP,CD7,0.893968328969581
FOLH1,MUC1,0.8333596333241712
CD5,TCL1A,-0.9754809322508651
CD22,ITGAL,0.7797331877179903
DAPP1,PLCG2,0.890629204438701
ITK,PIK3CD,0.9283942634824021
CXCL9,VCAM1,0.8969625287271739
ICOS,SH2D1A,0.9351342824933638
CYP4F3,PLB1,-0.8516505733263701
CXCR4,JAK3,0.7698863955537238
MZB1,POU2AF1,0.8650595484444277
CD22,TNFSF13B,0.784576153430215
CCL19,CXCL11,0.8187411451741108
BAX,C6,0.7394825362938114
EML2,TUBB2B,0.867414794535489
CCL15,GNAI1,-0.8624758219117244
CCL19,CCL2,0.8378370007953029
CXCL10,GZMA,0.8080747146542417
APOE,CST7,-0.9389604501493689
APOA1,FABP2,-0.7669678826323859
GP1BA,PIK3CD,0.8053281963069514
CXCL10,TNFSF13B,0.8149942256272396
CASP8,CCL2,0.9365328059680498
CCL20,VCAM1,0.9187170584096236
C1QC,TYROBP,0.8724441201114879
RPS28,RPS4X,0.7320250232325658
CXCR4,TNF,0.7801406704144755
IL15,TGFB1,-0.9387094740492877
CCL2,CD40LG,0.9078135657042055
CD274,CXCL9,0.9500810415604867
CD48,CTLA4,0.8618633552440583
CXCR4,ITGB2,0.9208047329215896
PKM,RPLP0,0.8651548691863958
ADAMTS1,CCN1,0.9825642912481284
SOD3,TXN,-0.7251651969609185
CD24,CD27,-0.7791747654985626
H2AC14,POLR2E,-0.912328492513907
CREB3L3,CRTC2,-0.9208138701918631
PDPN,PTPRC,0.7215363869221497
TNFRSF9,TRAF1,0.7815566933914494
MUC1,MUC4,0.9595324975773937
LPCAT1,PNPLA6,-0.9497858682300342
CYP2J2,PTGS2,-0.8839092188518416
RNF183,RNF186,0.9312689140221408
LTBP2,TGFB1,-0.7823089026901017
CXCL10,PDCD1LG2,0.9407939368600301
MRPL36,MRPL39,0.8779881759695264
CD4,FCGR1A,-0.9228710266925766
PKLR,RPS28,0.9451641441752838
LTB,TNFRSF13C,0.9796318079755387
CD4,VIP,0.9570837266345348
CD40LG,IL2RA,0.7343401537519036
CCL2,ITGB2,0.7136721909193335
CXCL8,FCGR2A,-0.9340030702717619
CXCL1,VCAM1,0.8299104647818861
BANK1,NIBAN3,0.9774766997530281
DDX3Y,EIF1AY,0.9775533360821059
CYP2B6,PLA2G10,0.7941792282837344
FABP1,FABP2,-0.972301912331574
CD40LG,TNFRSF13C,0.8906023917260623
CD274,CMTM6,0.9463723339017396
CD274,MYC,0.8958059373803857
BTN2A2,MUC1,0.7556875400603107
FCGR2B,ITGAX,0.7575998008681427
IFI44L,TRIM22,0.8898739596030334
MMP7,MUC1,0.921922521604935
CCL2,IL1B,-0.8661512948747077
CD274,TNF,0.7248130005982836
IRF4,MYC,0.7878841913120601
ALDH18A1,OAT,0.9592584857421576
CXCL9,IL15RA,0.9336944411064131
S100A12,S100A8,0.8558853399676879
CCL20,IL23A,0.9023818764320386
BTK,DAPP1,0.77881763291483
KIF18B,KIFC3,0.8229948118101524
ICOS,TNFSF8,0.9163854483876287
F13A1,HSPB1,-0.9756253528935581
ADAMTS1,COL18A1,-0.8533978643791227
GCG,VIP,-0.9629739927153428
GUCA2A,ZG16,0.9222565305247922
FN1,LTBP3,0.743317447078789
CXCL10,CXCR1,0.9577220406548826
CD4,LTA,-0.9218913138035129
SAA2,VCAM1,0.9111224960779649
PRAF2,RABAC1,-0.9558053606290107
SLC15A1,SLC7A9,0.7553817212129511
CCR7,CD28,0.9497475746007192
NOG,RUNX2,0.7564130941495493
RGS1,RGS19,0.9383405292276803
GPS2,KAT2B,-0.8005089026148989
CXCR4,FCGR3B,0.7789311861043273
GNAI1,NRAS,0.9071033232988089
IDO1,TGFB1,-0.8221930645045608
CD4,HLA-C,-0.9631407028440416
CD4,CD69,-0.9684689955540579
ENTPD8,GUCY1B1,-0.8957415452005779
ACE2,MEP1B,0.7345490721264345
FGR,PLEK,0.7689472566057409
IL2RB,NKG7,0.9131303095847552
CD83,ITGAX,0.8081184028107982
CST7,TYROBP,-0.9026884081312933
BTK,CARD11,0.8710032067048952
PTPRC,TNFRSF9,0.9157781698695314
APOA4,APOC3,0.9800514176866769
CXCL10,SERPINE1,0.8359243232607314
CSF2RB,OSM,0.8205158054539652
BCO1,DHRS9,-0.9935974437330645
CCL13,CCL2,-0.9238155275729045
CARD11,CHUK,0.755595761863271
CCL2,CXCL2,0.9747555894823372
CCL2,FCGR3B,0.9127079311116604
CDH1,RPS4X,-0.7212341374792226
CYP2B6,GSTA2,0.928556653806329
GNAI1,GNB2,0.8895111057398944
CXCL9,PTGS2,0.9105684311954556
CCR7,LTA,0.9062651977763859
FCER2,FCGR3B,-0.8162067042335025
ACE2,MME,0.7470586600892697
MUC1,REG3G,0.8741700879904393
FCRL3,MS4A1,0.9595425848357811
BTLA,IDO1,0.8760955227279027
CXCR4,MMP9,-0.8981385603259858
ACKR3,CCL13,-0.9333070694856752
CXCR1,MMP9,-0.7178340642834592
CD36,FCGR3B,-0.7415466347113241
CEACAM5,CEACAM7,0.7258143242153513
CCL4,CTLA4,-0.8450664087371218
CCR7,CD69,0.8761096334709497
CD274,FCGR3B,0.9372716104775244
CCK,FOS,0.961295791028776
CCL20,PTGS2,0.8569116681337573
CCL2,SPP1,-0.7457200725375084
CXCL8,FOS,-0.9517150430796939
APOE,CD36,0.8604210523176108
RASAL3,SASH3,-0.976116735758037
CXCL1,CXCL8,-0.9625388559232184
CXCL11,TNFRSF13C,0.7556839860871225
BGN,FN1,0.7519601999721689
NFATC1,PLCG2,0.7547763165480543
CCN1,SERPINE1,0.8050707362961543
CD4,CXCR2,-0.9395072467870618
CXCL10,S100A12,0.9560050648145612
HK2,SI,-0.9080288675191183
SELENOP,TXN,0.8053250336973111
IDO1,IL15,0.9292725154968328
CXCL1,PTGS2,0.9405245334936133
CCL22,CXCL9,0.732648678395115
KHK,SLC2A5,0.9184755725588598
FBP1,HKDC1,-0.9522551895459095
CD274,CXCL10,0.9816302246419142
CCL21,CXCR4,0.7356516666165511
HKDC1,SI,-0.9329348648155009
REG1A,REG1B,0.9808829550524961
CXCL9,PDCD1LG2,0.9323442384225079
CD4,MME,0.993891984565656
CD274,CD38,0.8166904651271776
CCL17,CXCR4,0.7952181813849408
KCNJ2,KCNJ3,-0.9465521220056421
LTA,TNFSF13B,0.8296281139057138
APOA4,CP,-0.856487150396924
CD4,NAALADL1,0.9300316240317474
CXCL5,CXCR4,0.8239490051952024
CCL22,CD40LG,0.8580826140336254
CD9,VCAM1,0.7423149520569756
PDPN,TNF,0.7264190753092619
CARD11,CASP8,0.8766493063453511
NPY,NTS,0.780819086813385
IL15RA,IL2RB,0.9755193706563263
GBP1,IFI44L,0.9333632308955601
CCL17,CCL19,0.9079398763108596
REG1A,ZC3H12A,0.8494205915723054
KAT2B,KLF2,0.7097916829473364
TUBA4A,TUBB2B,0.9355976150270277
CTLA4,MMP9,-0.9348377136102839
CXCL10,IDO1,0.9736789286202626
AIM2,GBP1,0.8636347431558523
LTF,TNF,0.7063781866257667
GNAI1,RGS19,0.8083762680476341
CD69,ITGAX,0.917866135676177
CCL22,TNF,0.757440757336818
TNFRSF13B,TNFSF13B,0.7052526604887429
CCL19,CD40,0.9031417315116974
EEF1A1,RPS7,0.8375433445351065
CXCL5,SAA1,0.9649159596478613
CASP8,CD40,0.9467759445496458
FABP1,SULT2A1,0.8146926561570327
IL15RA,IL1B,-0.7550314318109277
CCL11,CXCL10,-0.7781954596524832
PDCD1LG2,TNF,0.7524230781752173
CXCL9,CXCR1,0.9479203967532716
EIF1AY,RPS4Y1,0.9893875506905834
CTLA4,CXCL10,0.9604741571633634
ATF3,CCN1,0.7824155382497276
CYBA,MMP9,0.7529936650419461
EIF4A3,SNRPA1,0.7506831461318635
BCO1,LRAT,-0.94828923823887
ITGAX,VCAM1,0.9583895024725008
CD4,CXCL9,-0.9903258100214942
FCRLA,HLA-DOB,0.8596012769300425
DLL1,LGR5,0.777353404869241
DUSP1,SGK1,0.7759606503941113
CASP9,CHUK,0.8995074241785442
ACOT1,FBP1,0.7987976941618353
CD5,ITGAL,0.9026771674572389
LDHD,PKLR,-0.7970330929302276
CCL20,CXCR1,0.9050252868521914
EIF4H,MLXIPL,-0.7457585980626183
APOB,SLC2A2,0.8035937089163017
APOA4,RBP2,0.8708573773668707
CCL15,CCR7,-0.8604671104679364
REG3A,REG3G,0.7978590230091877
LTA,TNFSF8,0.8069893833755439
GZMB,IL2RA,0.8357957996168744
CYP7B1,PNPLA6,-0.9116048570194418
CD4,JAK3,-0.9052155523781231
CD5,TNFSF13B,0.8664608540438423
ITGB2,SELL,0.7020131893838057
APOA1,APOC1,0.8241337366863153
CCL2,FOS,0.9214430546073403
CARD11,CD28,0.9583302158275637
MEP1A,MEP1B,0.9850886853835803
CD4,MYC,-0.785094787024585
CTSL,LGMN,0.7048046286664635
CCL4,CD40,-0.845717966093705
AIM2,NLRP1,0.9357511473622995
APOC1,CLU,0.7664705385809713
IFNGR1,IL15,0.9260584296886045
CYP7B1,NR0B2,-0.7996715323054624
CCR7,CXCL9,0.794555747923929
CD5,ICOS,0.9637284083907249
CD4,TNF,-0.8943498087682652
CXCL10,ITGAX,0.9119498325112638
BTLA,CCR7,0.9712619858416555
CXCL1,CXCR1,0.9744606322761697
MT1E,MT1G,0.9533076326323133
CALHM6,GBP5,0.7172897567897337
MEP1A,MME,0.9655442719879207
LGALS9C,PDCD1LG2,-0.9257075694792688
GOLT1A,SLC23A1,0.7678964942051656
GSTA2,SULT2A1,0.9302587574976362
ACE,GCG,-0.9993065830006701
EEF1D,RPS28,-0.7447408004869172
CCL21,CD4,-0.9158336073763531
CD40LG,IL15,0.9385427520620063
LEF1,PAX5,0.8677604683093781
CYP4F3,PLA2G10,0.9352673091395107
FOS,SOCS3,0.8545314338099941
HLA-F,TAP2,0.9722290566732735
CD4,NT5E,-0.7401735343403811
PLA2G10,PNPLA6,0.8807149020819305
CCL2,CD274,0.9714924986727483
CXCL8,NFKB2,0.7968860765087463
EIF4A3,THOC3,0.8517377708113507
CASP9,TXN,0.9037470874740983
FOS,PTGS2,0.8189782607783116
CYP2C9,UGT2B7,0.7124375148020217
HCST,RASAL3,-0.8047926509893707
APOA1,CUBN,0.9682322986964201
CD40LG,CXCL5,0.854754118869407
CD40,NFKB2,-0.8953963941026186
CD38,IRF4,0.8450227559694954
FGF19,NR0B2,0.765248344957465
CD274,CD48,0.8051191527439944
CXCL9,CXCR2,0.925940154635251
CXCL2,CXCL6,-0.8927372099964693
APOA1,SAA1,-0.9570094808235153
NDUFA13,NDUFB3,-0.7168306457539154
IL22RA2,REG3G,0.8489366344587422
TNFSF12,TNFSF13B,0.7439482379965948
GUCY1B1,PKM,-0.824738481267165
DAPK1,GSTP1,-0.86770035174587
AIM2,NLRP7,0.8021004300604218
BANF1,H1-0,0.7192473339684488
GBP1,IFITM1,-0.8923712124579658
NR0B2,RUNX2,-0.870977305458222
MMP3,PTGS2,0.7506091593392065
IL1B,SAA1,-0.7219595748411425
BTK,PLEK,0.7817352920137114
PKLR,PKM,0.9322358277465566
FPR1,S100A12,0.813025657605945
CYP2C18,MGST1,-0.776308258044032
CRTC2,NR0B2,-0.8731728207006962
EOMES,TIGIT,0.711765674076504
ACE,CCL2,-0.9732685237819245
CXCL1,S100A8,0.9272888653728061
CORO1A,ITGB2,0.9279457293169561
HK2,TKT,-0.840991106366233
CD28,LGALS9C,-0.94734010493636
IFI44L,LY6E,0.8212925772769806
CCK,GIP,-0.9254154838613582
CXCL9,IDO1,0.9628678923198242
BAG3,TTN,0.8462869697523323
CD69,ITK,0.9333137911667574
CDK8,KAT2B,0.9610815575866515
GUCA2A,PRKG2,-0.9430255027251995
CXCL8,VCAM1,-0.9425660499766774
SCNN1B,SCNN1D,-0.8556553044883066
BTK,CD79B,0.8138039536354024
CCL2,CXCL1,0.9492518692362495
CCL19,MADCAM1,0.8655697118811796
BMP4,CCN1,-0.8466305216517397
HMOX1,MB,0.787627039951723
CCL19,CXCR4,0.9446976513198343
CXCL10,TLR8,0.8760973176519059
ALDOB,PKLR,0.9480266403987381
